year	doy	hour	solar	netsolar	dw_solar	up_solar	temp	rh	windspeed	precip	day_length
2002	152	9	1391.04	499.775	667.105	147.095	27.115	0.6561	5.805	0	14.379206554031
2002	152	10	1889.519	704.645	925.235	191.56	28.41	0.583	7.045	0	14.3792068482651
2002	152	11	1952.079	736.39	964.265	195.915	29.43	0.52045	6.68	0	14.3792065408378
2002	152	12	1878.295	701.3	921.145	191.02	30.25	0.5	6.5	0	14.3792067092653
2002	152	13	1739.95	639.065	848.375	186.595	30.63	0.4698	7.5	0	14.3792066153918
2002	152	14	1502.176	542.115	723.745	168.54	30.915	0.49275	7.155	0	14.3792065000711
2002	152	15	912.525	318.68	428.22	104.26	32.295	0.465	9.1	0	14.3792065142471
2002	152	16	644.276	220.565	296.54	78.975	32.345	0.46845	9.11	0	14.379206513022
2002	152	17	448.845	153.605	207.855	60.965	32.16	0.48045	9.055	0	14.3792064525191
2002	152	18	136.689	46.275	58.515	18.565	31.015	0.53595	7.595	0	14.3792064997136
2002	152	19	7.958	2.565	1.015	0.97	29.225	0.6136	4.59	0	14.3887231835236
2002	152	20	0	0	0	0	27.8	0.67535	3.895	0	14.4077911190362
2002	152	21	0	0	0	0	26.96	0.69595	3.79	0	14.408567688201
2002	152	22	0.023	0	0	0	25.83	0.73705	3.015	0	14.4087230235983
2002	152	23	0	0	0	0	24.83	0.7668	3.145	0	14.4088860541707
2002	153	0	0	0	0	0	24.375	0.777	3.8	0	14.4090561542831
2002	153	1	0	0	0	0	23.875	0.80035	3.875	0	14.4092221891017
2002	153	2	0	0	0	0	23.745	0.81405	3.375	0	14.4093728657686
2002	153	3	0.138	0	0	0.095	22.685	0.8533	3.275	0	14.4095000085505
2002	153	4	11.638	4.165	2.705	2	20.555	0.7572	3.995	0	14.4101377716289
2002	153	5	135.355	47.42	60.395	15.63	19.22	0.67585	3.35	0	14.4232623600737
2002	153	6	242.972	81.6	107.21	26.51	20.27	0.6431	4.89	0	14.4216071407885
2002	153	7	246.652	78.975	102.715	24.77	20.62	0.6593	5.28	0	14.4215700981723
2002	153	8	677.534	225.04	306.78	74.015	21.605	0.6414	5.635	0	14.4215695533473
2002	153	9	1020.464	345.27	475.8	112.87	23.165	0.55205	5.1	0	14.4215696534354
2002	153	10	1206.741	405.625	562.215	132.935	24.64	0.50665	6.23	0	14.4215700435925
2002	153	11	1100.734	371.355	509.27	119.605	25.85	0.50815	4.405	0	14.4215695805112
2002	153	12	788.371	262.5	355.18	82.59	26.45	0.49315	2.315	0	14.4215696748847
2002	153	13	957.95	323.87	442.84	104.95	26.925	0.4564	4.105	0	14.4215699721435
2002	153	14	933.846	321.145	436.27	104.215	27.67	0.4272	4.435	0	14.4215695730792
2002	153	15	945.139	331.495	443.575	107.67	28.855	0.36945	2.525	0	14.4215695968126
2002	153	16	524.009	180.235	236.64	57.71	29.345	0.36005	2.54	0	14.4215695870961
2002	153	17	477.664	167.2	221.74	62.795	29.77	0.35525	2.3	0	14.4215695539895
2002	153	18	123.004	43.66	53.935	16.865	28.72	0.40335	4.445	0	14.4215694920401
2002	153	19	3.703	1.17	0.03	0.41	25.935	0.48935	5.255	0	14.4281753988233
2002	153	20	0	0	0	0.02	24.76	0.5033	5.54	0	14.4422713204655
2002	153	21	0	0	0	0	23.72	0.5191	5.76	0	14.4429038323332
2002	153	22	0	0	0	0	22.995	0.55025	5.835	0	14.4430560788944
2002	153	23	0	0	0	0.015	22.035	0.6238	5.195	0	14.4432182404366
2002	154	0	0	0	0	0	21.295	0.6521	4.88	0	14.4433878633001
2002	154	1	0	0	0	0	20.68	0.7041	4.255	0	14.4435532411315
2002	154	2	0	0	0	0	20.615	0.7843	4.53	0	14.4437045325707
2002	154	3	0	0.01	0	0	20.23	0.8438	3.405	0	14.4438294436202
2002	154	4	9.867	3.465	1.27	0.48	20.195	0.8777	3.275	0	14.4442621723633
2002	154	5	144.417	49.72	61.675	16.905	20.8	0.89485	3.41	0	14.4552457422479
2002	154	6	546.411	189.345	257.865	71.925	23.92	0.83515	4.895	0	14.4535634540751
2002	154	7	852.495	295.505	405.735	103.785	26.71	0.71065	6.605	0	14.4535261042404
2002	154	8	1259.204	442.22	603.38	143.68	28.635	0.6122	6.955	0	14.4535255366687
2002	154	9	1305.618	459.245	623.05	142.46	29.625	0.55115	6.985	0	14.4535256000627
2002	154	10	1456.544	520.825	707.415	159.14	30.32	0.4973	5.98	0	14.4535258352907
2002	154	11	1633.782	586.355	794.06	173.98	30.82	0.4615	5.685	0	14.453525642256
2002	154	12	1624.72	587.275	794.27	175.79	31.655	0.4225	7.21	0	14.453525690062
2002	154	13	1682.059	605.61	821.25	187.035	32.115	0.39255	8.595	0	14.4535255518378
2002	154	14	1584.976	565.35	768.645	182.9	32.33	0.3737	9.46	0	14.4535255661938
2002	154	15	1285.907	449.675	617.42	155.33	32.92	0.3399	8.655	0	14.4535255894862
2002	154	16	869.975	298.595	412.33	112.305	33.1	0.3375	8.27	0	14.4535255788321
2002	154	17	365.792	121.795	159.545	44.765	32.635	0.33575	7.565	0	14.4535255469886
2002	154	18	141.519	49.555	62.325	22.095	31.785	0.36905	7.525	0	14.4535254837029
2002	154	19	8.74	3.26	1.595	1.18	30.115	0.42655	5.36	0	14.4600285576973
2002	154	20	0	0	0	0	28.59	0.4864	3.36	0	14.4776248370546
2002	154	21	0	0	0	0	26.35	0.60105	3.535	0	14.4784115150989
2002	154	22	0	0	0	0	25.51	0.6477	4.275	0	14.4785660652234
2002	154	23	0	0	0	0	24.69	0.6839	3.805	0	14.4787277865347
2002	155	0	0	0	0	0	24.36	0.7193	4.64	0.402166666666667	14.4788973406023
2002	155	1	0.023	0	0	0.005	24.235	0.73935	4.88	0.402166666666667	14.479063348305
2002	155	2	0	0	0	0	24.14	0.75705	5.64	0.402166666666667	14.4792142428813
2002	155	3	0	0.005	0	0.015	23.72	0.78395	4.875	0.402166666666667	14.4793397356412
2002	155	4	14.007	5.3	3.74	1.5	23.415	0.79675	5.18	0.402166666666667	14.4804010460114
2002	155	5	177.031	61.085	77.695	22.155	23.505	0.79815	6.19	0.402166666666667	14.4941461331181
2002	155	6	576.978	195.42	265.41	73	25.19	0.72685	7.6	0.402166666666667	14.4928034875407
2002	155	7	942.379	326.895	441.135	110.335	27.475	0.6263	8.175	0.402166666666667	14.49277397572
2002	155	8	1262.056	449.185	606.87	144.86	28.865	0.56835	8.165	0.402166666666667	14.4927735277659
2002	155	9	1218.885	435.915	584.565	132.61	29.345	0.54335	8.64	0.402166666666667	14.4927735849832
2002	155	10	1744.757	644.665	856.15	186.18	30.41	0.4857	8.61	0.402166666666667	14.4927737945034
2002	155	11	1991.248	745.69	985.27	209.365	31.345	0.43065	9.15	0.402166666666667	14.4927736692367
2002	155	12	1830.064	679	904.105	199.51	32.225	0.39565	9.76	0.402166666666667	14.4927735679069
2002	155	13	1188.341	425.46	567.995	130.045	32.42	0.39025	10.63	0.402166666666667	14.4927736474207
2002	155	14	1068.442	378.92	506.015	120.465	32.75	0.37835	9.705	0.402166666666667	14.4927738613134
2002	155	15	972.233	339.64	458.67	114.445	33.035	0.3695	9.435	0.402166666666667	14.4927735515555
2002	155	16	452.893	153.57	203.215	52.815	32.645	0.3975	8.75	0.402166666666667	14.4927735511911
2002	155	17	160.816	52.185	68.94	20.695	30.27	0.4913	8.835	0.402166666666667	14.4927734523985
2002	155	18	5.98	1.265	0.295	2.25	20.195	0.9257	7.71	0.402166666666667	14.4402483646015
2002	155	19	0.667	0.26	0	0.09	20.345	0.9542	1.92	0.402166666666667	14.4086710793933
2002	155	20	0	0	0	0	20.84	0.9301	2.135	0.402166666666667	14.4089761358527
2002	155	21	0.023	0	0	0	21.13	0.8862	2.655	0.402166666666667	14.4091014992405
2002	155	22	0.138	0	0	0	21.175	0.88885	2.15	0.402166666666667	14.4092502982241
2002	155	23	0.322	0	0	0	21.385	0.8867	3.01	0.402166666666667	14.4094260089852
2002	156	0	0.299	0	0	0.015	21.4	0.89815	2.785	0.254	14.4096154493824
2002	156	1	0.299	0	0	0.01	20.915	0.9428	3.51	0.254	14.4097991041133
2002	156	2	0.184	0	0	0.11	20.465	0.9675	3.825	0.254	14.4099636827087
2002	156	3	0.115	0	0	0.65	19.145	0.9664	5.76	0.254	14.4100942723264
2002	156	4	3.266	0.855	0	0.555	17.97	0.95265	4.675	0.254	14.4102329173921
2002	156	5	49.565	17.175	17.85	5.02	17.445	0.93655	3.925	0.254	14.4038516878475
2002	156	6	221.95	78.255	101.835	23.38	17.405	0.92985	4.48	0.254	14.3905937556981
2002	156	7	148.948	47.185	58.565	13.365	16.48	0.9472	5.535	0.254	14.390296930081
2002	156	8	316.388	104.17	134.575	29.775	16.375	0.92935	4.28	0.254	14.3902924636518
2002	156	9	342.194	112.605	146.495	31.65	16.695	0.90575	4.005	0.254	14.3902924038756
2002	156	10	356.017	119.19	157.41	33.675	16.94	0.8971	4.595	0.254	14.3902924822524
2002	156	11	563.201	194.175	260.875	58.135	17.12	0.88805	5.28	0.254	14.3902927579305
2002	156	12	567.87	194.06	261.98	58.445	17.495	0.8656	5.885	0.254	14.3902924621117
2002	156	13	341.297	111.405	146.61	31.95	17.5	0.86775	5.255	0.254	14.3902926065682
2002	156	14	388.102	131.535	173.24	38.42	17.28	0.87755	4.71	0.254	14.3902924915918
2002	156	15	298.448	100.94	130.875	29.46	16.99	0.8892	5.04	0.254	14.390292422865
2002	156	16	253.644	87.835	113.42	25.825	16.775	0.90355	4.51	0.254	14.3902924242335
2002	156	17	235.083	87.065	113.435	27.05	16.805	0.9025	3.965	0.254	14.3902923201001
2002	156	18	57.063	21.585	24.745	6.435	16.815	0.90195	3.535	0.254	14.3902918182364
2002	156	19	2.162	0.785	0	0.365	16.3	0.92365	4.355	0.254	14.388947321799
2002	156	20	0.322	0	0	0.105	15.835	0.92425	4.395	0.254	14.3935174093164
2002	156	21	0.253	0	0	0.085	15.44	0.9259	4.83	0.254	14.393801411233
2002	156	22	0.276	0	0	0.035	15.085	0.89275	4.24	0.254	14.39396177914
2002	156	23	0.207	0	0	0	14.885	0.8889	4.25	0.254	14.3941386315739
2002	157	0	0.161	0	0	0	14.64	0.89185	3.71	0	14.3943199026347
2002	157	1	0.23	0	0	0	14.375	0.9159	3.55	0	14.3944969999336
2002	157	2	0.322	0	0	0	14.125	0.9132	3.14	0	14.3946612361282
2002	157	3	0.207	0.03	0	0	13.705	0.91335	3.085	0	14.394798289403
2002	157	4	4.209	1.63	0.105	0.295	13.51	0.9334	2.825	0	14.3949613819405
2002	157	5	110.446	40	48.145	12.535	13.17	0.92055	5.05	0	14.3995669038766
2002	157	6	565.225	218.24	293.21	78.66	12.92	0.8774	5.68	0	14.3969993868118
2002	157	7	720.406	284.77	389.295	93.82	12.94	0.8549	6.135	0	14.396941902942
2002	157	8	530.725	198.905	276.435	64.885	12.92	0.85635	6.125	0	14.3969411205576
2002	157	9	680.179	250.535	347.245	80.305	13.635	0.8366	5.23	0	14.3969410135341
2002	157	10	882.211	325.43	455.105	105.415	14.48	0.85045	4.185	0	14.3969410416915
2002	157	11	814.269	294.7	411.26	95.595	15.59	0.84305	3.67	0	14.3969411266153
2002	157	12	717.324	256.985	359.095	83.85	16.06	0.84115	4.435	0	14.3969414164837
2002	157	13	589.858	210.375	292.185	68.415	16.18	0.8649	5.28	0	14.3969410617153
2002	157	14	468.142	167.33	229.9	54.285	16.16	0.8583	4.42	0	14.3969411314367
2002	157	15	357.903	128.775	174.475	41.445	16.94	0.8394	3.805	0	14.3969412637683
2002	157	16	227.447	81.355	108.335	26.245	16.99	0.83165	4.24	0	14.3969410345494
2002	157	17	378.166	146.36	195.195	56.035	17.38	0.80405	3.425	0	14.3969410187592
2002	157	18	167.325	64.16	81.54	28.385	17.53	0.80265	3.15	0	14.3969408830735
2002	157	19	10.212	4.035	2.575	1.445	16.74	0.87655	2.4	0	14.4051732082757
2002	157	20	0	0	0	0	15.945	0.90505	1.58	0	14.4280908116797
2002	157	21	0	0	0	0	15.29	0.9334	1.38	0	14.4290099491364
2002	157	22	0.115	0	0	0	14.705	0.9575	1.735	0	14.4291695822666
2002	157	23	0.069	0	0	0	14.35	0.9621	1.945	0	14.4293369936044
2002	158	0	0.046	0	0	0	13.885	0.9736	1.58	0	14.4295101683247
2002	158	1	0.207	0	0	0.02	13.64	0.9736	2.175	0	14.4296824442674
2002	158	2	0.023	0	0	0	13.565	0.9559	2.985	0	14.4298398768172
2002	158	3	0.046	0.04	0	0.02	12.68	0.9793	2.61	0	14.4299662189498
2002	158	4	18.722	6.46	6.695	2.955	12.325	0.9834	2.4	0	14.4332778216508
2002	158	5	205.528	49.225	102.095	31.365	13.125	0.9403	2.185	0	14.451539601794
2002	158	6	566.697	205.165	292.86	79.125	14.84	0.87395	3.89	0	14.4504305911783
2002	158	7	951.303	365.735	499.24	122.715	16.345	0.80745	4.405	0	14.4504060638198
2002	158	8	1240.229	483.355	657.19	150.475	17.565	0.7521	3.645	0	14.4504057020949
2002	158	9	1594.636	632.35	850.705	184.5	18.745	0.689	3.66	0	14.450405774129
2002	158	10	1783.765	721.27	956.46	197.855	19.855	0.6545	2.975	0	14.4504060463454
2002	158	11	1855.272	752.985	993.615	205.495	20.935	0.6212	2.485	0	14.4504057743982
2002	158	12	1845.865	752.455	989.27	204.57	22.01	0.57785	2.435	0	14.4504059710492
2002	158	13	1754.946	709.56	938.825	199.96	22.82	0.52335	3.375	0	14.4504057908829
2002	158	14	1536.4	615.08	813.37	182.64	23.625	0.4881	3.235	0	14.4504057836246
2002	158	15	1240.758	488.52	638.615	157.31	24.335	0.4607	3.9	0	14.4504057139113
2002	158	16	891.181	345.305	455.515	122.23	24.95	0.415	4.355	0	14.4504057167012
2002	158	17	512.624	195.275	259.56	77.91	24.995	0.41265	4.395	0	14.4504057100445
2002	158	18	176.364	65.23	82.615	29.91	24.05	0.47725	4.805	0	14.4504056436954
2002	158	19	11.5	4.2	2.17	1.785	21.7	0.5843	4.265	0	14.4568125655875
2002	158	20	0	0	0	0	19.755	0.6698	3.495	0	14.4793013814537
2002	158	21	0	0	0	0	18.715	0.71745	3.145	0	14.4802545481938
2002	158	22	0.253	0	0	0	18.09	0.7485	3.56	0	14.4804175426478
2002	158	23	0.276	0	0	0	17.21	0.7916	2.95	0	14.4805939863701
2002	159	0	0.299	0	0	0	16.76	0.803	3.22	0	14.4807803249607
2002	159	1	0.207	0	0	0	15.665	0.84645	3.635	0	14.4809611048972
2002	159	2	0.46	0	0	0	15.11	0.8659	3.27	0	14.4811276534154
2002	159	3	0.46	0.03	0	0	14.725	0.88795	2.655	0	14.4812728450452
2002	159	4	18.032	7.795	6.51	2.065	14.43	0.9069	2.2	0	14.4841488879759
2002	159	5	173.006	65.305	83.515	24.325	14.51	0.9192	1.865	0	14.4999252728968
2002	159	6	568.744	215.575	292.275	79.46	16.895	0.87565	3.165	0	14.4986977301437
2002	159	7	993.278	369.15	495.91	121.98	19.415	0.7903	3.97	0	14.4986708736697
2002	159	8	1382.139	520.825	689.48	157.325	21.22	0.68215	3.78	0	14.4986704736818
2002	159	9	1676.723	646.335	847.055	181.26	22.545	0.58865	2.925	0	14.4986705374321
2002	159	10	1900.076	748.015	969.475	197.265	23.995	0.5169	1.76	0	14.498670774186
2002	159	11	1984.877	786.87	1017.795	204.2	25.165	0.4477	1.81	0	14.4986705770605
2002	159	12	1955.322	771.21	995.8	203.635	26.085	0.42595	1.945	0	14.498670638724
2002	159	13	1852.995	721.56	943.105	201.405	26.645	0.366	2.94	0	14.4986704922219
2002	159	14	1633.368	626.715	822.82	185.18	27.755	0.3128	2.41	0	14.4986705135109
2002	159	15	1327.146	495.69	658.57	160.805	28.305	0.30395	3.645	0	14.4986705499143
2002	159	16	943.552	345.295	459.485	122.855	28.905	0.30435	3.32	0	14.4986705258543
2002	159	17	529.184	191.1	253.215	77.22	28.97	0.28915	4.135	0	14.4986704859957
2002	159	18	181.332	65.685	81.52	29.4	28.395	0.3201	3.875	0	14.4986704558306
2002	159	19	12.88	5.06	2.585	1.38	26.245	0.4141	3.06	0	14.5035974067433
2002	159	20	0	0	0	0	25.375	0.4179	2.915	0	14.5253503496955
2002	159	21	0	0	0	0	23.6	0.53695	3.62	0	14.526328626259
2002	159	22	0	0	0	0	22	0.61985	3.29	0	14.5264862162775
2002	159	23	0	0	0	0	20.985	0.6599	2.895	0	14.5266476468789
2002	160	0	0.069	0	0	0	19.895	0.70545	3.115	0	14.5268177616206
2002	160	1	0.46	0	0	0	19.21	0.74205	3.55	0	14.5269967300024
2002	160	2	0.46	0	0	0	18.7	0.76735	3.255	0	14.5271713021801
2002	160	3	0.437	0.03	0	0	18.35	0.7973	3.295	0	14.5273165321979
2002	160	4	22.655	8.195	6.62	2.49	17.8	0.83865	3.395	0	14.536264106697
2002	160	5	222.295	80.355	101.67	30.44	18.88	0.8282	3.195	0	14.553015632228
2002	160	6	552.345	199.18	262.415	70.41	21.855	0.77395	4.365	0	14.5519966540321
2002	160	7	908.914	326.585	433.325	106.64	24.335	0.75555	4.44	0	14.5519746433822
2002	160	8	1220.104	438.795	587.305	136.54	25.85	0.72365	5.105	0	14.5519743195266
2002	160	9	1561.217	574.1	759.255	166.32	26.73	0.7093	5.075	0	14.5519743854165
2002	160	10	1532.053	562.905	739.995	158.31	28.23	0.6536	3.96	0	14.5519746305825
2002	160	11	1352.469	489.455	650.395	141.47	29.37	0.56665	5.27	0	14.551974414094
2002	160	12	1865.415	684.705	912.05	197.205	30.36	0.4972	5.83	0	14.5519745645138
2002	160	13	1002.317	352.655	473.505	104.95	29.815	0.52885	4.15	0	14.5519743365575
2002	160	14	793.799	276.835	367.61	83.985	28.975	0.5614	5.475	0	14.5519743548449
2002	160	15	1108.324	395.165	523.345	125.245	30.235	0.4527	8.67	0	14.551974385072
2002	160	16	580.382	204.095	269.145	67.39	29.985	0.4767	7.335	0	14.5519743630564
2002	160	17	451.306	155.655	205.865	57.44	30.04	0.5089	7.785	0	14.5519743318536
2002	160	18	157.205	56.045	69.02	22.21	29.215	0.5648	7.41	0	14.5519742959568
2002	160	19	10.971	3.665	2.1	1.785	27.27	0.66455	6.48	0	14.5556133565478
2002	160	20	0	0	0	0.005	25.535	0.7197	4.205	0	14.5727631729216
2002	160	21	0	0	0	0	24.545	0.73645	4.01	0	14.573618927036
2002	160	22	0	0	0	0	23.675	0.7812	3.515	0	14.5737741791561
2002	160	23	0	0	0	0	22.875	0.8159	3.665	0	14.5739352428754
2002	161	0	0.23	0	0	0	22.355	0.85185	3.2	0	14.5741094619526
2002	161	1	0.299	0	0	0	22.04	0.8674	3.475	0	14.5742897244582
2002	161	2	0.46	0	0	0	21.99	0.8759	3.7	0	14.5744581837724
2002	161	3	0.575	0.03	0	0	21.865	0.8927	4.09	0	14.5746055948913
2002	161	4	17.02	7.07	6	2.415	21.655	0.91175	3.81	0	14.5768573852291
2002	161	5	117.668	42.295	51.845	13.37	22.37	0.8925	4.535	0	14.5883525148638
2002	161	6	324.392	113.255	148.025	36.02	23.25	0.8649	5.06	0	14.5867153058668
2002	161	7	675.694	237.34	313.955	74.225	24.33	0.8314	5.515	0	14.5866801428244
2002	161	8	1133.325	399.125	531.66	121.415	25.66	0.77675	6.535	0	14.58667960297
2002	161	9	1264.747	448.445	598.265	133.27	26.77	0.7382	6.915	0	14.5866796605848
2002	161	10	1172.402	412.73	549.5	121.08	27.745	0.68465	7.885	0	14.5866798699054
2002	161	11	1217.459	429.645	573.7	127.83	28.705	0.6113	8.57	0	14.5866797454328
2002	161	12	1446.815	492.58	678.85	147.58	28.7	0.63455	8.175	0	14.5866796432582
2002	161	13	995.233	336.205	452.915	100.945	29.655	0.54735	9.41	0	14.5866797207504
2002	161	14	565.754	183.08	244.735	56.635	28.075	0.5586	10.32	0	14.5866799270417
2002	161	15	713.276	237.585	317.795	76.235	26.77	0.68065	10.025	0	14.5866796281732
2002	161	16	764.865	267.68	353.555	90.905	27.905	0.60825	10.87	0	14.5866796270874
2002	161	17	208.15	70.335	88.7	21.47	26.8	0.63235	9.98	0	14.5866795223437
2002	161	18	128.018	47.775	61.02	17.355	24.935	0.7436	10.11	0	14.5866796039249
2002	161	19	8.395	2.885	1.385	1.345	23.005	0.83745	5.73	0	14.5881609773374
2002	161	20	0.046	0	0	0	22.42	0.8605	4.255	0	14.6006450231437
2002	161	21	0.46	0	0	0	21.975	0.9035	5.28	0	14.6013497326519
2002	161	22	0.46	0	0	0	22.09	0.90145	5.61	0	14.601525182686
2002	161	23	0.299	0	0	0.06	21.71	0.87815	6.195	0	14.601708398149
2002	162	0	0.437	0	0	0	21.175	0.89465	5.67	1.31233333333333	14.6018983505043
2002	162	1	0.46	0	0	0	20.94	0.9054	5.72	1.31233333333333	14.602090174367
2002	162	2	0.644	0	0	0	20.725	0.92815	5.385	1.31233333333333	14.6022684919098
2002	162	3	0.897	0.01	0	0	20.8	0.9439	6.155	1.31233333333333	14.6024272602329
2002	162	4	24.541	9.605	8.49	3.14	20.73	0.9518	6.26	1.31233333333333	14.6167857973963
2002	162	5	181.907	63.55	79.45	20.985	21.285	0.9273	5.975	1.31233333333333	14.6321666123363
2002	162	6	378.626	130.37	169.65	40.88	22.735	0.8723	7.43	1.31233333333333	14.6311366443473
2002	162	7	667.529	228.825	304.52	71.3	24.555	0.79575	9.465	1.31233333333333	14.6311147830732
2002	162	8	414.575	135.215	177.75	41.115	24.875	0.7783	9.67	1.31233333333333	14.6311144717539
2002	162	9	76.544	21.11	24.105	5.555	19.31	0.98015	3.185	1.31233333333333	14.6311145329603
